date,home_team,away_team,team,scorer,minute,own_goal,penalty
9/20/2003,Germany,Canada,Germany,Birgit Prinz,75,FALSE,FALSE
9/20/2003,Germany,Canada,Germany,Kerstin Garefrekes,90,FALSE,FALSE
9/20/2003,Japan,Argentina,Japan,Homare Sawa,13,FALSE,FALSE
9/20/2003,Japan,Argentina,Japan,Homare Sawa,38,FALSE,FALSE
9/20/2003,Japan,Argentina,Japan,Emi Yamamoto,64,FALSE,FALSE
9/20/2003,Japan,Argentina,Japan,Mio Otani,72,FALSE,FALSE
9/20/2003,Japan,Argentina,Japan,Mio Otani,75,FALSE,FALSE
9/20/2003,Japan,Argentina,Japan,Mio Otani,80,FALSE,FALSE
9/20/2003,Nigeria,North Korea,North Korea,Jin Pyol-hui,13,FALSE,FALSE
9/20/2003,Nigeria,North Korea,North Korea,Ri Un-gyong,73,FALSE,FALSE
9/20/2003,Nigeria,North Korea,North Korea,Jin Pyol-hui,88,FALSE,FALSE
9/20/2003,Norway,France,Norway,Anita Rapp,47,FALSE,FALSE
9/20/2003,Norway,France,Norway,Dagny Mellgren,66,FALSE,FALSE
9/21/2003,Australia,Russia,Australia,Kelly Golebiowski,38,FALSE,FALSE
9/21/2003,Australia,Russia,Russia,Dianne Alagich,39,TRUE,FALSE
9/21/2003,Australia,Russia,Russia,Elena Fomina,89,FALSE,FALSE
9/21/2003,Brazil,South Korea,Brazil,Marta,14,FALSE,TRUE
9/21/2003,Brazil,South Korea,Brazil,Kátia Cilene Teixeira,55,FALSE,FALSE
9/21/2003,Brazil,South Korea,Brazil,Kátia Cilene Teixeira,62,FALSE,FALSE
9/21/2003,China PR,Ghana,China PR,Sun Wen,29,FALSE,FALSE
9/21/2003,United States,Sweden,United States,Kristine Lilly,27,FALSE,FALSE
9/21/2003,United States,Sweden,United States,Cindy Parlow Cone,36,FALSE,FALSE
9/21/2003,United States,Sweden,Sweden,Victoria Sandell Svensson,58,FALSE,FALSE
9/21/2003,United States,Sweden,United States,Shannon Boxx,78,FALSE,FALSE
9/24/2003,Canada,Argentina,Canada,Charmaine Hooper,19,FALSE,TRUE
9/24/2003,Canada,Argentina,Canada,Christine Latham,79,FALSE,FALSE
9/24/2003,Canada,Argentina,Canada,Christine Latham,82,FALSE,FALSE
9/24/2003,France,South Korea,France,Marinette Pichon,84,FALSE,FALSE
9/24/2003,Germany,Japan,Germany,Sandra Minnert,23,FALSE,FALSE
9/24/2003,Germany,Japan,Germany,Birgit Prinz,36,FALSE,FALSE
9/24/2003,Germany,Japan,Germany,Birgit Prinz,66,FALSE,FALSE
9/24/2003,Norway,Brazil,Brazil,Daniela Alves Lima,26,FALSE,FALSE
9/24/2003,Norway,Brazil,Brazil,Rosana dos Santos Augusto,37,FALSE,FALSE
9/24/2003,Norway,Brazil,Norway,Marianne Pettersen,45,FALSE,FALSE
9/24/2003,Norway,Brazil,Brazil,Marta,59,FALSE,FALSE
9/24/2003,Norway,Brazil,Brazil,Kátia Cilene Teixeira,68,FALSE,FALSE
9/25/2003,China PR,Australia,Australia,Heather Garriock,28,FALSE,FALSE
9/25/2003,China PR,Australia,China PR,Bai Jie,46,FALSE,FALSE
9/25/2003,Ghana,Russia,Russia,Marina Saenko,36,FALSE,FALSE
9/25/2003,Ghana,Russia,Russia,Natalia Barbashina,54,FALSE,FALSE
9/25/2003,Ghana,Russia,Russia,Olga Letyushova,80,FALSE,FALSE
9/25/2003,Sweden,North Korea,Sweden,Victoria Sandell Svensson,7,FALSE,FALSE
9/25/2003,United States,Nigeria,United States,Mia Hamm,6,FALSE,TRUE
9/25/2003,United States,Nigeria,United States,Mia Hamm,12,FALSE,FALSE
9/25/2003,United States,Nigeria,United States,Cindy Parlow Cone,47,FALSE,FALSE
9/25/2003,United States,Nigeria,United States,Abby Wambach,65,FALSE,FALSE
9/25/2003,United States,Nigeria,United States,Julie Foudy,89,FALSE,TRUE
9/27/2003,Argentina,Germany,Germany,Maren Meinert,3,FALSE,FALSE
9/27/2003,Argentina,Germany,Germany,Bettina Wiegmann,24,FALSE,TRUE
9/27/2003,Argentina,Germany,Germany,Birgit Prinz,32,FALSE,FALSE
9/27/2003,Argentina,Germany,Germany,Maren Meinert,43,FALSE,FALSE
9/27/2003,Argentina,Germany,Argentina,Yanina Gaitán,71,FALSE,FALSE
9/27/2003,Argentina,Germany,Germany,Conny Pohlers,89,FALSE,FALSE
9/27/2003,Argentina,Germany,Germany,Martina Müller,90,FALSE,FALSE
9/27/2003,Canada,Japan,Japan,Homare Sawa,20,FALSE,FALSE
9/27/2003,Canada,Japan,Canada,Christine Latham,36,FALSE,FALSE
9/27/2003,Canada,Japan,Canada,Christine Sinclair,49,FALSE,FALSE
9/27/2003,Canada,Japan,Canada,Kara Lang,72,FALSE,FALSE
9/27/2003,France,Brazil,Brazil,Kátia Cilene Teixeira,58,FALSE,FALSE
9/27/2003,France,Brazil,France,Marinette Pichon,90,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Solveig Gulbrandsen,5,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Dagny Mellgren,24,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Dagny Mellgren,31,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Marianne Pettersen,40,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Brit Sandaune,52,FALSE,FALSE
9/27/2003,South Korea,Norway,South Korea,Kim Jin-hee,75,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Linda Ørmen,80,FALSE,FALSE
9/27/2003,South Korea,Norway,Norway,Linda Ørmen,90,FALSE,FALSE
9/28/2003,China PR,Russia,China PR,Bai Jie,16,FALSE,FALSE
9/28/2003,Ghana,Australia,Ghana,Alberta Sackey,34,FALSE,FALSE
9/28/2003,Ghana,Australia,Ghana,Alberta Sackey,39,FALSE,FALSE
9/28/2003,Ghana,Australia,Australia,Heather Garriock,61,FALSE,FALSE
9/28/2003,Sweden,Nigeria,Sweden,Hanna Ljungberg,56,FALSE,FALSE
9/28/2003,Sweden,Nigeria,Sweden,Hanna Ljungberg,79,FALSE,FALSE
9/28/2003,Sweden,Nigeria,Sweden,Malin Moström,81,FALSE,FALSE
9/28/2003,United States,North Korea,United States,Abby Wambach,17,FALSE,TRUE
9/28/2003,United States,North Korea,United States,Cat Whitehill,48,FALSE,FALSE
9/28/2003,United States,North Korea,United States,Cat Whitehill,66,FALSE,FALSE
10/1/2003,Brazil,Sweden,Sweden,Victoria Sandell Svensson,23,FALSE,FALSE
10/1/2003,Brazil,Sweden,Brazil,Marta,44,FALSE,TRUE
10/1/2003,Brazil,Sweden,Sweden,Malin Andersson,53,FALSE,FALSE
10/1/2003,United States,Norway,United States,Abby Wambach,24,FALSE,FALSE
10/2/2003,China PR,Canada,Canada,Charmaine Hooper,7,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Martina Müller,25,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Sandra Minnert,57,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Pia Wunderlich,60,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Kerstin Garefrekes,62,FALSE,FALSE
10/2/2003,Germany,Russia,Russia,Elena Danilova,70,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Birgit Prinz,80,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Kerstin Garefrekes,85,FALSE,FALSE
10/2/2003,Germany,Russia,Germany,Birgit Prinz,89,FALSE,FALSE
10/5/2003,Sweden,Canada,Canada,Kara Lang,64,FALSE,FALSE
10/5/2003,Sweden,Canada,Sweden,Malin Moström,79,FALSE,FALSE
10/5/2003,Sweden,Canada,Sweden,Josefine Öqvist,86,FALSE,FALSE
10/5/2003,United States,Germany,Germany,Kerstin Garefrekes,15,FALSE,FALSE
10/5/2003,United States,Germany,Germany,Maren Meinert,90,FALSE,FALSE
10/5/2003,United States,Germany,Germany,Birgit Prinz,90,FALSE,FALSE
10/11/2003,United States,Canada,United States,Kristine Lilly,22,FALSE,FALSE
10/11/2003,United States,Canada,Canada,Christine Sinclair,38,FALSE,FALSE
10/11/2003,United States,Canada,United States,Shannon Boxx,51,FALSE,FALSE
10/11/2003,United States,Canada,United States,Tiffeny Milbrett,80,FALSE,FALSE
10/12/2003,Germany,Sweden,Sweden,Hanna Ljungberg,41,FALSE,FALSE
10/12/2003,Germany,Sweden,Germany,Maren Meinert,46,FALSE,FALSE
10/12/2003,Germany,Sweden,Germany,Nia Künzer,98,FALSE,FALSE
8/11/2004,Brazil,Australia,Brazil,Marta Vieira da Silva,36,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Birgit Prinz,13,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Birgit Prinz,21,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Pia Wunderlich,65,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Birgit Prinz,73,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Renate Lingor,76,FALSE,TRUE
8/11/2004,Germany,China PR,Germany,Conny Pohlers,82,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Birgit Prinz,88,FALSE,FALSE
8/11/2004,Germany,China PR,Germany,Martina Müller,90,FALSE,FALSE
